yarn_id,num_fibers,fiber_type,company_name,weight_name,machine_washable,yarn_name,permalink,rating_avg,pill_rank,split_rank
87143,1,"[Cotton, Merino]",Rowan,Fingering,1,Wool Cotton 4ply,rowan-wool-cotton-4ply,4.45,0.610109974,0.781552625
87187,1,"[Merino, Cotton]",Rowan,DK,0,Summerspun,rowan-summerspun,4.41,0.573769553,0.632676715
87199,0,[Merino],Jill Draper Makes Stuff,Worsted,1,Hudson - Made in the USA,jill-draper-makes-stuff-hudson---made-in-the-usa,4.82,0.718933342,0.828364684
87206,1,"[Metallic, Nylon, Merino]",Fiddle Knits,Fingering,1,Aria Sparkle,fiddle-knits-aria-sparkle,4.78,0.47851963,0.613313194
87261,1,"[Nylon, Merino]",The Plucky Knitter,Fingering,1,Plucky Feet,the-plucky-knitter-plucky-feet,4.7,0.478079208,0.486472726
87354,0,[Merino],Loopy Mango,Super Bulky,,Big Loop Merino,loopy-mango-big-loop-merino,4.54,0.425327509,0.360772085
87390,1,"[Nylon, Wool]",Viking of Norway,Fingering,1,Nordlys,viking-of-norway-nordlys,3.76,0.486601108,0.51107434
87616,0,[Merino],Lost City Knits,Fingering,0,PathWays Sock Yarn,lost-city-knits-pathways-sock-yarn,4.83,0.555276469,0.570067899
87676,1,"[Other, Wool]",Lorna's Laces,Sport,1,Sportmate,lornas-laces-sportmate,4.62,0.350466645,0.314602302
87758,1,"[Cotton, Linen]",Araucania,Lace,0,Lontue,araucania-lontue,4.17,0.274165924,0.502864747
87781,1,"[Other, Cotton, Acrylic]",Bergère de France,DK,,Ecoton,bergere-de-france-ecoton,4.1,0.236227328,0.306428723
88014,1,"[Rayon, Angora]",Bijou Spun by Bijou Basin Ranch,Lace,,Seraphim,bijou-spun-by-bijou-basin-ranch-seraphim,4.62,0.20289218,0.108873718
88279,1,"[Acrylic, Cotton]",Sirdar,DK,1,Snuggly Baby Speckle,sirdar-snuggly-baby-speckle,4.22,0.25218215,0.421697449
88291,1,"[Silk, Merino]",Miss Babs,Fingering,0,Shiruku,miss-babs-shiruku,4.72,0.642079741,0.711012634
88292,1,"[Silk, Merino]",Miss Babs,Worsted,0,Big Silk,miss-babs-big-silk,4.89,0.645904704,0.705366027
88315,1,"[Acrylic, Cotton, Polyester]",Katia,Lace,1,Syros,katia-syros,3.95,0.200852113,0.309385781
88520,0,[Tencel],Teresa Ruch Designs,Light Fingering,,Tencel 5/2,teresa-ruch-designs-tencel-5-2,4.54,0.02476126,0.049953065
88612,1,"[Camel, Silk]",Posh Yarn,Lace,,Natasha Lace,posh-yarn-natasha-lace,4.92,0.432178271,0.472359192
88662,0,[Wool],Filcolana,DK,0,Cinnia,filcolana-cinnia,4.5,0.631309831,0.54131597
88789,0,[Merino],Araucania,Fingering,,Huasco / Botany Lace,araucania-huasco---botany-lace,4.68,0.790589996,0.89890324
88792,1,"[Nylon, Wool, Acrylic]",Ella Rae,Bulky,,Seasons,ella-rae-seasons,4.13,0.248029756,0.192083176
88834,0,[Wool],The Uncommon Thread,Sport,1,BFL Light DK,the-uncommon-thread-bfl-light-dk,4.86,0.531537082,0.605257434
88843,1,"[Merino, Silk]",Dream in Color,Lace,0,Wisp,dream-in-color-wisp,4.57,0.680827509,0.770714672
88871,0,[Wool],Ullcentrum,Lace,,1-ply Lace Weight,ullcentrum-1-ply-lace-weight,3.85,0.430328,0.441414662
88873,0,[Wool],Ullcentrum,Sport,,2-ply Sport Weight,ullcentrum-2-ply-sport-weight,4.23,0.618918702,0.738218991
88940,0,[Merino],Malabrigo Yarn,Fingering,,Finito,malabrigo-yarn-finito,4.83,0.668392797,0.790244336
88945,0,[Wool],Schachenmayr SMC,Lace,1,Fine Wool,schachenmayr-smc-fine-wool,4.26,0.728878903,0.850579067
88987,1,"[Cashmere, Merino]",Zen Yarn Garden,DK,1,Serenity DK,zen-yarn-garden-serenity-dk,4.8,0.544172331,0.595955964
89037,1,"[Metallic, Wool, Mohair, Acrylic]",James C. Brett,DK,1,Moonlight Sonata DK,james-c-brett-moonlight-sonata-dk,4.18,0.570457755,0.613323433
89076,1,"[Nylon, Wool]",SuperGarne,Fingering,1,Aktiv 17/4 z.FB,supergarne-aktiv-17-4-zfb,4.45,0.67589293,0.729345591
89150,0,[Cotton],Marks & Kattens,Worsted,1,Victoria,marks--kattens-victoria,4.15,0.228805876,0.504993873
89201,0,[Silk],Knitting Fever,DK,,KFI Luxury Collection Silk,knitting-fever-kfi-luxury-collection-silk,4.53,0.637534964,0.734650797
89457,1,"[Silk, Merino]",Northbound Knitting,DK,1,Merino/Silk DK,northbound-knitting-merino-silk-dk,4.83,0.536958286,0.582710496
89474,1,"[Alpaca, Merino]",Swans Island,Worsted,,Natural Colors - Pure Blends Worsted,swans-island-natural-colors---pure-blends-worsted,4.7,0.702316379,0.749378266
89488,1,"[Silk, Camel]",Skein Queen,Fingering,0,Oasis Grande,skein-queen-oasis-grande,4.93,0.506240018,0.601497073
89584,0,[Merino],Neighborhood Fiber Co.,Fingering,1,Rustic Fingering,neighborhood-fiber-co-rustic-fingering,4.62,0.681553733,0.709226084
89724,1,"[Polyester, Silk, Cotton]",Lana Grossa,DK,0,Lace Silky,lana-grossa-lace-silky,3.69,0.204060661,0.164198373
89731,0,[Cotton],Wendy,Bulky,1,Supreme Luxury Cotton Chunky,wendy-supreme-luxury-cotton-chunky,4.18,0.642159352,0.677643376
89795,0,[Linen],Shibui Knits,Fingering,,Linen,shibui-knits-linen,4.26,0.350151267,0.451108508
89838,0,[Cotton],Lion Brand,Aran,1,Kitchen Cotton (New),lion-brand-kitchen-cotton-new,4.07,0.403293105,0.616306623
89843,1,"[Silk, Merino]",WalkCollection,Light Fingering,0,Delicate Silk,walkcollection-delicate-silk,4.96,0.432879188,0.427320389
89883,0,[Cotton],Coats,Thread,1,Puppets Eldorado 10,coats-puppets-eldorado-10,4.69,0.186021186,0.469372345
89939,0,[Merino],Jenny Watson,DK,1,Pure Merino DK,jenny-watson-pure-merino-dk,4.2,0.792936759,0.918727139
89945,1,"[Bamboo, Merino]",Twisted Sisters,Fingering,1,Oracle,twisted-sisters-oracle,4.44,0.633835665,0.73608849
89953,1,"[Silk, Cashmere, Bamboo, Nylon]",Lana Grossa,Super Bulky,,Linea Pura Cashsilk,lana-grossa-linea-pura-cashsilk,4.61,0.381810163,0.355514701
90010,0,[Cotton],Lana Grossa,Sport,1,Cotone,lana-grossa-cotone,4.49,0.41691463,0.80703602
90028,1,"[Nylon, Wool]",Invictus Yarns,Fingering,1,Unconquerable Sole BFL,invictus-yarns-unconquerable-sole-bfl,4.79,0.644849706,0.666102536
90030,0,[Merino],Palouse Yarn Company,Fingering,1,Merino Fine,palouse-yarn-company-merino-fine,4.6,0.58217787,0.703154408
90065,0,[Alpaca],GGH,Light Fingering,,Suri Alpaka,ggh-suri-alpaka,4.36,0.465664724,0.468758973
90185,1,"[Cotton, Acrylic]",SuperGarne,Sport,1,Katja,supergarne-katja,4.14,0.228487141,0.508992377
90205,1,"[Llama, Cotton]",Queensland Collection,DK,0,Llama Soft Cotton,queensland-collection-llama-soft-cotton,4.2,0.337009832,0.366737009
90328,1,"[Acrylic, Polyester, Nylon]",Gala,Worsted,0,Mixed Fiber Worsted,gala-mixed-fiber-worsted,4,0.114832307,0.089362828
90362,0,[Merino],Dragonfly Fibers ,Super Bulky,1,Super Traveller,dragonfly-fibers-super-traveller,4.85,0.532746536,0.528577375
90368,1,"[Silk, Cashmere, Merino]",Tanis Fiber Arts,Worsted,,Orange Label Cashmere/silk Worsted,tanis-fiber-arts-orange-label-cashmere-silk-worsted,4.92,0.442321591,0.432277403
90377,1,"[Silk, Merino]",Shalimar Yarns ,DK,0,Haven,shalimar-yarns-haven,4.83,0.710566255,0.784207614
90417,0,[Wool],Garnstudio,Aran,,DROPS Big Delight ,garnstudio-drops-big-delight,4.18,0.66312161,0.742982065
90427,1,"[Nylon, Acrylic]",Bernat,Fingering,1,Baby Solids (new - Acrylic/nylon blend),bernat-baby-solids-new---acrylic-nylon-blend,3.99,0.525575726,0.740562843
90551,1,"[Nylon, Wool]",Drachenwolle,Fingering,1,Sockenwolle Zweierlei,drachenwolle-sockenwolle-zweierlei,4.39,0.675892143,0.729344658
90665,1,"[Cashmere, Nylon, Merino]",Blissful Knits,Fingering,1,Ambrosia MCN,blissful-knits-ambrosia-mcn,4.85,0.649343915,0.688862523
90672,1,"[Metallic, Nylon, Merino]",Mosaic Moon,Fingering,1,Solstice Silver Fingering,mosaic-moon-solstice-silver-fingering,4.67,0.47849554,0.613291596
90723,1,"[Nylon, Wool]",The Uncommon Thread,Fingering,1,Tough Sock,the-uncommon-thread-tough-sock,4.76,0.644981065,0.662774211
90937,1,"[Cashmere, Nylon, Merino]",Nerd Girl Yarns,Worsted,1,Trifecta,nerd-girl-yarns-trifecta,4.91,0.453010971,0.396104395
91031,0,[Alpaca],Plymouth Yarn,Aran,0,Baby Alpaca Aire,plymouth-yarn-baby-alpaca-aire,4.62,0.419905326,0.365481385
91034,0,[Wool],Plymouth Yarn,Worsted,,Gina,plymouth-yarn-gina,4.26,0.441464573,0.458557837
91045,1,"[Nylon, Mohair, Merino]",Plymouth Yarn,Fingering,0,Sakkie,plymouth-yarn-sakkie,4.39,0.304751442,0.329944554
91071,1,"[Acrylic, Cotton]",James C. Brett,DK,1,Cotton On Double Knitting,james-c-brett-cotton-on-double-knitting,4.36,0.254847267,0.538057997
91123,0,[Merino],Plymouth Yarn,Worsted,1,Worsted Merino Superwash Hand Dyed,plymouth-yarn-worsted-merino-superwash-hand-dyed,4.74,0.735146861,0.794714891
91124,1,"[Alpaca, Merino]",Swans Island,Light Fingering,,Pure Blends Fingering,swans-island-pure-blends-fingering,4.71,0.790330488,0.746179831
91137,1,"[Alpaca, Wool]",Mirasol Yarn,Worsted,,Api,mirasol-yarn-api,4.33,0.439879763,0.381357551
91281,1,"[Silk, Merino]",Rowan,DK,1,Baby Merino Silk DK,rowan-baby-merino-silk-dk,4.55,0.768329593,0.860209996
91329,0,[Merino],Dornröschen-Wolle,Fingering,1,Merinowolle,dornroschen-wolle-merinowolle,4.79,0.831018718,0.950297859
91339,0,[Wool],Fancy Tiger Crafts,Worsted,0,Heirloom Romney,fancy-tiger-crafts-heirloom-romney,4.5,0.502736925,0.491028132
91423,1,"[Nylon, Merino]",The Fiber Seed,Fingering,1,Sprout,the-fiber-seed-sprout,4.89,0.651964474,0.813202108
91509,1,"[Silk, Merino, Alpaca]",The Fibre Company,Bulky,0,Tundra,the-fibre-company-tundra,4.82,0.771917132,0.689287629
91511,0,[Cotton],King Cole,DK,1,Cottonsoft,king-cole-cottonsoft,4.38,0.39682236,0.848951754
91530,1,"[Bamboo, Hemp, Plant fiber]",Isager Strik,Fingering,,Plant Fibre 2,isager-strik-plant-fibre-2,4.33,0.310866177,0.441260868
91531,1,"[Rayon, Acrylic, Wool]",Plymouth Yarn,Super Bulky,0,Europa Tweed,plymouth-yarn-europa-tweed,4.13,0.348924281,0.39964622
91728,1,"[Rayon, Merino]",Zitron,DK,0,Patina,zitron-patina,4.5,0.302712273,0.192873917
91765,0,[Merino],Colour Adventures,Fingering,1,Merino Light,colour-adventures-merino-light,4.74,0.644668772,0.699441061
91766,0,[Merino],Colour Adventures,DK,1,Sweet Merino DK,colour-adventures-sweet-merino-dk,4.86,0.850383352,0.913255577
91811,0,[Merino],Colour Adventures,DK,1,Dia Merino DK,colour-adventures-dia-merino-dk,4.89,0.776252872,0.948876717
91959,1,"[Acrylic, Merino]",Madame Tricote Paris,Fingering,1,Merino Gold,madame-tricote-paris-merino-gold,4.13,0.690078315,0.712132091
91994,0,[Merino],Colour Adventures,Aran,1,Sweet Aran,colour-adventures-sweet-aran,4.83,0.988653611,0.865136075
92037,0,[Merino],Dream in Color,Worsted,0,Calm,dream-in-color-calm,4.56,0.585820919,0.53865449
92089,0,[Alpaca],Illimani Yarn,Worsted,,Royal I (Royal Alpaca) ,illimani-yarn-royal-i-royal-alpaca,4.8,0.437645345,0.428134534
92108,1,"[Nylon, Wool]",Schachenmayr Regia,Fingering,1,Creativ,schachenmayr-regia-creativ,3.74,0.647265595,0.692288709
92114,0,[Wool],Meraki Studio NZ,DK,1,Groundwork DK 8 ply,meraki-studio-nz-groundwork-dk-8-ply,4.76,0.787210631,0.900087397
92131,0,[Wool],Jamieson & Smith,Fingering,0,Shetland Supreme Jumper Weight,jamieson--smith-shetland-supreme-jumper-weight,4.71,0.479840243,0.556889857
92134,1,"[Cotton, Alpaca]",Rowan,Super Bulky,0,Tumble,rowan-tumble,4.22,0.338270272,0.422199157
92253,0,[Merino],teetee,Fingering,1,Helmi,teetee-helmi,3.9,0.594152909,0.673194179
92315,1,"[Cashmere, Wool]",Holst Garn,Fingering,1,Noble,holst-garn-noble,4.61,0.810652255,0.899872349
92373,1,"[Nylon, Wool]",Simply Socks Yarn Company,Fingering,1,Poste Yarn Striping,simply-socks-yarn-company-poste-yarn-striping,4.56,0.64132908,0.823752387
92376,1,"[Nylon, Merino]",Invictus Yarns,Fingering,1,Master of My Feet,invictus-yarns-master-of-my-feet,4.79,0.659024427,0.676670192
92507,1,"[Nylon, Wool, Acrylic]",Berroco,Bulky,,Lodge™,berroco-lodgetm,4.31,0.273852642,0.162588815
92508,1,"[Merino, Nylon, Mohair]",Berroco,Bulky,0,Cirrus,berroco-cirrus,4.32,0.407369967,0.357260242
92547,1,"[Silk, Mohair]",Lana Grossa,Lace,0,Silkhair Print,lana-grossa-silkhair-print,4.51,0.569568723,0.634082042
92664,1,"[Wool, Silk]",The Verdant Gryphon ,Worsted,0,Codex,the-verdant-gryphon-codex,4.82,0.491069918,0.528881678
92676,1,"[Silk, Merino]",Knitwhits Freia Handpaints,Sport,,Freia Ombré M/S Sport,knitwhits-freia-handpaints-freia-ombre-m-s-sport,4.61,0.648775809,0.744423503
92710,1,"[Nylon, Wool]",Wendy,Fingering,1,Roam Fusion 4ply,wendy-roam-fusion-4ply,4.12,0.660716222,0.789090927
92724,1,"[Nylon, Wool]",Wendy,Fingering,1,Roam,wendy-roam,4.03,0.761174273,0.714198847
92735,1,"[Nylon, Merino]",Fishknits,Fingering,1,Strong Heart,fishknits-strong-heart,4.92,0.517354878,0.511561054
92775,0,[Wool],Schoppel-Wolle,Worsted,,Gradient,schoppel-wolle-gradient,4.6,0.34641539,0.366952385
92778,0,[Merino],Schoppel-Wolle,Lace,1,Lace Ball 100,schoppel-wolle-lace-ball-100,4.34,0.442039569,0.44940738
92779,1,"[Linen, Wool]",Schoppel-Wolle,DK,,Leinen Los,schoppel-wolle-leinen-los,4.62,0.214799041,0.193910294
92798,0,[Merino],Schoppel-Wolle,Fingering,1,Zauberball 100,schoppel-wolle-zauberball-100,4.49,0.653905837,0.64912578
92857,0,[Merino],Garnstudio,Aran,1,DROPS Big Merino,garnstudio-drops-big-merino,4.33,0.592796389,0.583252256
92911,1,"[Angora, Merino]",Knit Picks,Fingering,,Bare Hare,knit-picks-bare-hare,4.73,0.489289108,0.507810403
93028,1,"[Alpaca, Silk]",Blue Sky Alpacas,Sport,,Metalico,blue-sky-alpacas-metalico,4.7,0.447669119,0.465757692
93077,1,"[Nylon, Mohair, Polyester, Rayon]",Stacy Charles Fine Yarns,DK,,Adele,stacy-charles-fine-yarns-adele,4.31,0.282742829,0.254095794
93143,1,"[Wool, Acrylic, Nylon]",Sirdar,DK,1,Country Style DK (New Red Label),sirdar-country-style-dk-new-red-label,3.94,0.764381835,0.670024449
93163,0,[Merino],Bergère de France,DK,,Pur mérinos français,bergere-de-france-pur-merinos-francais,4.58,0.604476537,0.643062822
93184,1,"[Silk, Llama]",Illimani Yarn,Worsted,,Silky Baby Llama,illimani-yarn-silky-baby-llama,4.6,0.525049449,0.532273837
93291,1,"[Cotton, Wool]",Filace Biagoli,Lace,,Coast Lacegarn,filace-biagoli-coast-lacegarn,4.37,0.437216527,0.483835454
93294,1,"[Merino, Acrylic]",Ice Yarns,Sport,,Merino Gold Batik,ice-yarns-merino-gold-batik,4.08,0.609532457,0.65889129
93308,1,"[Cashmere, Nylon, Merino]",Fable Fibers,Fingering,0,Novel,fable-fibers-novel,4.89,0.400890907,0.375763565
93321,0,[Silk],DyeForYarn,Fingering,,Fingering // 15ply Mulberry Silk,dyeforyarn-fingering----15ply-mulberry-silk,4.66,0.688837705,0.787590436
93322,0,[Silk],DyeForYarn,Fingering,,Fingering // Tussah Silk ,dyeforyarn-fingering----tussah-silk,4.82,0.476430678,0.49595202
93446,1,"[Nylon, Wool]",Hedgehog Fibres,Fingering,1,Twist Sock,hedgehog-fibres-twist-sock,4.69,0.768303349,0.711475894
93465,1,"[Silk, Cashmere]",Blue Moon Fiber Arts,Fingering,0,Worthy,blue-moon-fiber-arts-worthy,4.82,0.731432216,0.757584405
93507,1,"[Nylon, Llama, Merino]",Good For Ewe,Fingering,,Sultry Steps,good-for-ewe-sultry-steps,4.56,0.535351169,0.613151484
93543,1,"[Polyester, Acrylic]",Lion Brand,Sport,1,Bonbons (Metallic),lion-brand-bonbons-metallic,3.84,0.431988407,0.605691298
93544,0,[Cotton],Lion Brand,Sport,1,Bonbons (Cotton),lion-brand-bonbons-cotton,4.46,0.404938298,0.643719366
93574,1,"[Nylon, Wool]",Countrywide Yarn Co Ltd,Fingering,1,Happy Feet,countrywide-yarn-co-ltd-happy-feet,3.41,0.641299493,0.823706873
93586,1,"[Nylon, Wool, Acrylic]",Patons North America,Super Bulky,,Cobbles,patons-north-america-cobbles,4.04,0.442647871,0.440223469
93601,1,"[Acrylic, Wool]",ONline,Aran,1,Linie 317 Patch,online-linie-317-patch,3.9,0.639435773,0.642267742
93662,1,"[Silk, Bamboo, Nylon, Cotton]",HiKoo by skacel,Fingering,1,CoBaSi,hikoo-by-skacel-cobasi,4.13,0.589453742,0.719919483
93678,1,"[Bamboo, Alpaca]",Classic Elite Yarns,Bulky,0,MountainTop Chalet,classic-elite-yarns-mountaintop-chalet,4.7,0.157519577,0.15638669
93689,1,"[Silk, Mohair]",SweetGeorgia Yarns,Cobweb,0,Silk Mist,sweetgeorgia-yarns-silk-mist,4.62,0.351214064,0.383538029
93710,1,"[Yak, Silk, Merino]",The Plucky Knitter,Sport,0,Traveler Sport,the-plucky-knitter-traveler-sport,4.9,0.395295728,0.462830476
93712,0,[Merino],The Plucky Knitter,Bulky,1,Plucky Bulky,the-plucky-knitter-plucky-bulky,4.82,0.542996704,0.517172815
93713,1,"[Nylon, Merino]",The Plucky Knitter,DK,0,Plucky Sweater,the-plucky-knitter-plucky-sweater,4.72,0.341464815,0.270076925
93717,1,"[Alpaca, Mohair, Wool]",Classic Elite Yarns,Worsted,0,Color By Kristin,classic-elite-yarns-color-by-kristin,4.57,0.565757986,0.640126745
93770,1,"[Nylon, Merino]",Julie Asselin,Fingering,1,Piccolo,julie-asselin-piccolo,4.69,0.665847277,0.703418236
93853,0,[Merino],Julie Asselin,Worsted,1,Sevilla ,julie-asselin-sevilla,4.94,0.802752548,0.877417259
93919,1,"[Bamboo, Other, Llama, Merino]","Knit One, Crochet Too",Fingering,0,Elfin Tweed,knit-one-crochet-too-elfin-tweed,4.58,0.1138962,0.201163711
93948,0,[Linen],LitYarn,Light Fingering,,100% Linen,lityarn-100-linen,4.13,0.005460165,0.038204466
93999,0,[Wool],Dragonfly Fibers ,Fingering,,Pixie,dragonfly-fibers-pixie,4.68,0.475542827,0.562484643
94000,1,"[Angora, Silk, Nylon, Wool]",Classic Elite Yarns,Aran,0,Majestic Tweed,classic-elite-yarns-majestic-tweed,4.46,0.413530906,0.371435698
94011,0,[Wool],Classic Elite Yarns,Sport,1,Liberty Wool Light,classic-elite-yarns-liberty-wool-light,4.39,0.686237622,0.837311667
94117,1,"[Nylon, Wool]",Countess Ablaze,Fingering,1,Lady Persephone Sock,countess-ablaze-lady-persephone-sock,4.85,0.675909198,0.729374532
94153,0,[Wool],Patons North America,DK,1,Classic Wool DK Superwash,patons-north-america-classic-wool-dk-superwash,4.18,0.718963584,0.850259334
94238,1,"[Other, Nylon, Merino]",Countess Ablaze,Fingering,1,Viscount of Spark,countess-ablaze-viscount-of-spark,4.95,0.464442419,0.561331404
94252,1,"[Acrylic, Merino]",Lana Grossa,Bulky,1,Medio,lana-grossa-medio,4.21,0.384998025,0.349861581
94254,1,"[Alpaca, Wool]",baa ram ewe,Fingering,,Titus,baa-ram-ewe-titus,4.58,0.792986171,0.839857599
94256,0,[Merino],Rohrspatz & Wollmeise,DK,1,Merino DK,wollmeise-merino-dk,4.84,0.894728548,0.91568363
94305,0,[Wool],Jamieson & Smith,Light Fingering,,Shetland Heritage,jamieson--smith-shetland-heritage,4.74,0.656042798,0.737983395
94307,1,"[Wool, Acrylic]",Sirdar,DK,1,Montana DK,sirdar-montana-dk,3.98,0.464036687,0.62301964
94342,0,[Wool],DyeForYarn,Fingering,0,Sock // BFL superwash,dyeforyarn-sock----bfl-superwash,4.45,0.451530758,0.523728041
94353,1,"[Nylon, Wool]",Viking of Norway,Worsted,1,Raggen,viking-of-norway-raggen,4.15,0.664090488,0.753787441
94361,1,"[Nylon, Plant fiber]",Trendsetter Yarns,Thread,,Luna,trendsetter-yarns-luna,3.52,0.170087892,0.160417901
94396,0,[Merino],Fable Fibers,DK,,Biography,fable-fibers-biography,4.8,0.735771764,0.78510956
94426,1,"[Alpaca, Rayon]",Rowan,Aran,0,Frost,rowan-frost,4.14,0.568148336,0.60796552
94428,1,"[Merino, Alpaca]",Shibui Knits,Lace,,Cima,shibui-knits-cima,4.75,0.865698076,0.738317881
94485,1,"[Silk, Merino, Other]",Lotus (Trendsetter),Lace,,Miya,lotus-trendsetter-miya,4.59,0.65971436,0.752173568
94489,0,[Yak],Lotus (Trendsetter),Lace,,Tibetan Cloud ,lotus-trendsetter-tibetan-cloud,4.42,0.38324361,0.424733226
94550,0,[Wool],Debbie Bliss,Aran,1,Blue Faced Leicester Aran,debbie-bliss-blue-faced-leicester-aran,4.39,0.734757308,0.845609765
94568,0,[Merino],Ella Rae,Bulky,1,Lace Merino Chunky,ella-rae-lace-merino-chunky,4.6,0.719823716,0.798444234
94639,0,[Yak],Reywa Fibers,DK,0,Embrace - 100% Tibetan Yak Down ,reywa-fibers-embrace---100-tibetan-yak-down,4.84,0.506870724,0.474897611
94700,1,"[Merino, Bamboo]",Knit Picks,Sport,,Galileo,knit-picks-galileo,4.6,0.55482079,0.639518066
94701,1,"[Acrylic, Alpaca]",Knit Picks,Worsted,0,Reverie,knit-picks-reverie,4.26,0.438927098,0.438382398
94713,1,"[Silk, Mohair]",Debbie Bliss,Lace,,Angel Prints,debbie-bliss-angel-prints,4.49,0.514905681,0.617557367
94715,1,"[Acrylic, Wool, Nylon]",Sirdar,Bulky,1,Softspun Chunky,sirdar-softspun-chunky,4.1,0.376252718,0.284370246
94717,1,"[Acrylic, Wool]",Sirdar,Bulky,1,Folksong Chunky,sirdar-folksong-chunky,4.2,0.558430824,0.572036375
94718,1,"[Linen, Silk, Wool, Llama]",Debbie Bliss,Super Bulky,,Winter Garden,debbie-bliss-winter-garden,4.01,0.34137926,0.427275593
94768,1,"[Camel, Silk, Wool]",The Verdant Gryphon ,Worsted,0,Mondegreen,the-verdant-gryphon-mondegreen,4.83,0.432039914,0.477198591
94816,0,[Merino],Lana Grossa,Sport,,Classic Tweed ,lana-grossa-classic-tweed,3.51,0.430498408,0.407963045
94904,1,"[Nylon, Wool]",Knitwhits Freia Handpaints,Fingering,,Freia Ombré Fingering,knitwhits-freia-handpaints-freia-ombre-fingering,4.36,0.558242172,0.552652378
95038,1,"[Wool, Acrylic]",Universal Yarn,Super Bulky,1,Classic Shades Big Time,universal-yarn-classic-shades-big-time,3.74,0.44127783,0.538544373
95112,0,[Merino],(Vi)laines,Fingering,1,Tordues,vilaines-tordues,4.83,0.762636852,0.854198315
95150,0,[Merino],Rosy Green Wool,Sport,1,Cheeky Merino Joy,rosy-green-wool-cheeky-merino-joy,4.83,0.93209094,0.889790365
95152,0,[Merino],Rosy Green Wool,Aran,1,Big Merino Hug,rosy-green-wool-big-merino-hug,4.87,0.769066439,0.86475717
95154,1,"[Silk, Merino]",Manos del Uruguay,Fingering,0,Fino,manos-del-uruguay-fino,4.65,0.545919141,0.581605723
95194,1,"[Nylon, Wool]",Greta and the Fibers,Fingering,,Socks Premium,greta-and-the-fibers-socks-premium,4.66,0.551921271,0.6276721
95206,0,[Alpaca],Juniper Moon Farm,DK,0,Herriot,juniper-moon-farm-herriot,4.77,0.726388509,0.732609684
95269,1,"[Metallic, Acrylic]",Premier Yarns,Aran,1,Starbella Flash,premier-yarns-starbella-flash,3.67,0.272250198,0.376788079
95287,1,"[Polyester, Acrylic]",Lion Brand,Super Bulky,1,Homespun Thick & Quick,lion-brand-homespun-thick--quick,3.59,0.41993414,0.612098583
95303,0,[Merino],De Rerum Natura,Worsted,,Gilliatt,de-rerum-natura-gilliatt,4.74,0.691122804,0.777067126
95437,1,"[Rayon, Acrylic, Wool]",Lana Grossa,Fingering,0,Meilenweit Home,lana-grossa-meilenweit-home,3.76,0.206662472,0.199994886
95512,0,[Merino],Schoppel-Wolle,Fingering,1,Best OF,schoppel-wolle-best-of,4.33,0.518878307,0.546234764
95531,0,[Wool],Erika Knight ,DK,1,British Blue Wool,erika-knight-british-blue-wool,4.78,0.951459687,0.872153366
